,WELL_NAME,Simulated
1913,OBS7,0.06987372326
1914,OBS7,0.0698737479
1915,OBS7,0.0698737722
1916,OBS7,0.06987379616
1917,OBS7,0.06987381978
1918,OBS7,0.06987384306
1919,OBS7,0.069873866
1920,OBS7,0.06987388862
1921,OBS7,0.0698739109
1922,OBS7,0.06987393285
1923,OBS7,0.06987395447
1924,OBS7,0.06987397577
1925,OBS7,0.06987399675
1926,OBS7,0.06987401741
1927,OBS7,0.06987403776
1928,OBS7,0.06987405778
1929,OBS7,0.0698740775
1930,OBS7,0.0698740969
1931,OBS7,0.069874116
1932,OBS7,0.06987413479
1933,OBS7,0.06987415328
1934,OBS7,0.06987417147
1935,OBS7,0.06987418936
1936,OBS7,0.06987420695
1937,OBS7,0.06987422425
1938,OBS7,0.06987424125
1939,OBS7,0.06987425797
1940,OBS7,0.0698742744
1941,OBS7,0.06987429055
1942,OBS7,0.06987430641
1943,OBS7,0.069874322
1944,OBS7,0.06987433731
1945,OBS7,0.06987435234
1946,OBS7,0.0698743671
1947,OBS7,0.06987438159
1948,OBS7,0.06987439581
1949,OBS7,0.06987440976
1950,OBS7,0.06987442346
1951,OBS7,0.06987443689
1952,OBS7,0.06987445006
1953,OBS7,0.06987446298
1954,OBS7,0.06987447564
1955,OBS7,0.06987448806
1956,OBS7,0.06987450022
1957,OBS7,0.06987451214
1958,OBS7,0.06987452381
1959,OBS7,0.06987453524
1960,OBS7,0.06987454643
1961,OBS7,0.06987455739
1962,OBS7,0.06987456811
1963,OBS7,0.0698745786
1964,OBS7,0.06987458885
1965,OBS7,0.06987459888
1966,OBS7,0.06987460869
1967,OBS7,0.06987461827
1968,OBS7,0.06987462763
1969,OBS7,0.06987463677
1970,OBS7,0.0698746457
1971,OBS7,0.06987465441
1972,OBS7,0.06987466291
1973,OBS7,0.0698746712
1974,OBS7,0.06987467929
1975,OBS7,0.06987468717
1976,OBS7,0.06987469484
1977,OBS7,0.06987470232
1978,OBS7,0.0698747096
1979,OBS7,0.06987471668
1980,OBS7,0.06987472357
1981,OBS7,0.06987473027
1982,OBS7,0.06987473678
1983,OBS7,0.0698747431
1984,OBS7,0.06987474923
1985,OBS7,0.06987475519
1986,OBS7,0.06987476096
1987,OBS7,0.06987476655
1988,OBS7,0.06987477197
1989,OBS7,0.06987477722
1990,OBS7,0.06987478229
1991,OBS7,0.06987478719
1992,OBS7,0.06987479192
1993,OBS7,0.06987479649
1994,OBS7,0.06987480089
1995,OBS7,0.06987480514
1996,OBS7,0.06987480922
1997,OBS7,0.06987481314
1998,OBS7,0.06987481691
1999,OBS7,0.06987482052
2000,OBS7,0.06987482398
2001,OBS7,0.0698748273
2002,OBS7,0.06987483046
2003,OBS7,0.06987483348
2004,OBS7,0.06987483635
2005,OBS7,0.06987483908
2006,OBS7,0.06987484167
2007,OBS7,0.06987484412
2008,OBS7,0.06987484644
2009,OBS7,0.06987484862
2010,OBS7,0.06987485066
2011,OBS7,0.06987485258
2012,OBS7,0.06987485436
2013,OBS7,0.06987485602
2014,OBS7,0.06987485755
2015,OBS7,0.06987485896
2016,OBS7,0.06987486025
2017,OBS7,0.06987486141
2018,OBS7,0.06987486245
2019,OBS7,0.06987486338
2020,OBS7,0.06987486419
2021,OBS7,0.06987486489
2022,OBS7,0.06987486547
2023,OBS7,0.06987486594
2024,OBS7,0.06987486631
2025,OBS7,0.06987486656
2026,OBS7,0.06987486671
2027,OBS7,0.06987486676
2028,OBS7,0.0698748667
2029,OBS7,0.06987486654
2030,OBS7,0.06987486628
2031,OBS7,0.06987486592
2032,OBS7,0.06987486547
2033,OBS7,0.06987486492
2034,OBS7,0.06987486427
2035,OBS7,0.06987486353
2036,OBS7,0.0698748627
2037,OBS7,0.06987486179
2038,OBS7,0.06987486078
2039,OBS7,0.06987485968
2040,OBS7,0.0698748585
2041,OBS7,0.06987485724
2042,OBS7,0.06987485589
2043,OBS7,0.06987485446
2044,OBS7,0.06987485295
2045,OBS7,0.06987485136
2046,OBS7,0.0698748497
2047,OBS7,0.06987484795
2048,OBS7,0.06987484613
2049,OBS7,0.06987484424
2050,OBS7,0.06987484228
2051,OBS7,0.06987484024
2052,OBS7,0.06987483813
2053,OBS7,0.06987483595
2054,OBS7,0.06987483371
2055,OBS7,0.0698748314
2056,OBS7,0.06987482902
2057,OBS7,0.06987482658
2058,OBS7,0.06987482407
2059,OBS7,0.06987482151
2060,OBS7,0.06987481888
2061,OBS7,0.06987481619
2062,OBS7,0.06987481344
2063,OBS7,0.06987481063
2064,OBS7,0.06987480777
2065,OBS7,0.06987480485
2066,OBS7,0.06987480188
2067,OBS7,0.06987479885
2068,OBS7,0.06987479577
2069,OBS7,0.06987479264
2070,OBS7,0.06987478945
2071,OBS7,0.06987478622
2072,OBS7,0.06987478294
2073,OBS7,0.06987477961
2074,OBS7,0.06987477623
2075,OBS7,0.06987477281
2076,OBS7,0.06987476934
2077,OBS7,0.06987476582
2078,OBS7,0.06987476227
2079,OBS7,0.06987475867
2080,OBS7,0.06987475502
2081,OBS7,0.06987475134
2082,OBS7,0.06987474762
2083,OBS7,0.06987474386
2084,OBS7,0.06987474006
2085,OBS7,0.06987473622
2086,OBS7,0.06987473234
2087,OBS7,0.06987472843
2088,OBS7,0.06987472449
2089,OBS7,0.06987472051
2090,OBS7,0.06987471649
2091,OBS7,0.06987471244
2092,OBS7,0.06987470836
2093,OBS7,0.06987470425
2094,OBS7,0.06987470011
2095,OBS7,0.06987469594
2096,OBS7,0.06987469174
2097,OBS7,0.06987468751
2098,OBS7,0.06987468325
2099,OBS7,0.06987467896
2100,OBS7,0.06987467465
2101,OBS7,0.06987467031
2102,OBS7,0.06987466595
2103,OBS7,0.06987466156
2104,OBS7,0.06987465715
2105,OBS7,0.06987465271
2106,OBS7,0.06987464825
2107,OBS7,0.06987464377
2108,OBS7,0.06987463927
2109,OBS7,0.06987463475
2110,OBS7,0.0698746302
2111,OBS7,0.06987462564
2112,OBS7,0.06987462105
2113,OBS7,0.06987461645
2114,OBS7,0.06987461183
2115,OBS7,0.06987460719
2116,OBS7,0.06987460254
2117,OBS7,0.06987459787
2118,OBS7,0.06987459318
2119,OBS7,0.06987458847
2120,OBS7,0.06987458375
2121,OBS7,0.06987457902
2122,OBS7,0.06987457427
2123,OBS7,0.06987456951
2124,OBS7,0.06987456474
2125,OBS7,0.06987455995
2126,OBS7,0.06987455515
2127,OBS7,0.06987455034
2128,OBS7,0.06987454552
2129,OBS7,0.06987454068
2130,OBS7,0.06987453584
2131,OBS7,0.06987453099
2132,OBS7,0.06987452612
2133,OBS7,0.06987452125
2134,OBS7,0.06987451637
2135,OBS7,0.06987451148
2136,OBS7,0.06987450658
2137,OBS7,0.06987450168
2138,OBS7,0.06987449677
2139,OBS7,0.06987449185
2140,OBS7,0.06987448692
2141,OBS7,0.06987448199
2142,OBS7,0.06987447705
2143,OBS7,0.06987447211
2144,OBS7,0.06987446716
2145,OBS7,0.06987446221
2146,OBS7,0.06987445726
2147,OBS7,0.0698744523
2148,OBS7,0.06987444733
2149,OBS7,0.06987444236
2150,OBS7,0.06987443739
2151,OBS7,0.06987443242
2152,OBS7,0.06987442745
2153,OBS7,0.06987442247
2154,OBS7,0.06987441749
2155,OBS7,0.06987441251
2156,OBS7,0.06987440753
2157,OBS7,0.06987440255
2158,OBS7,0.06987439756
2159,OBS7,0.06987439258
2160,OBS7,0.0698743876
2161,OBS7,0.06987438262
2162,OBS7,0.06987437763
2163,OBS7,0.06987437265
2164,OBS7,0.06987436767
2165,OBS7,0.06987436269
2166,OBS7,0.06987435771
2167,OBS7,0.06987435274
2168,OBS7,0.06987434777
2169,OBS7,0.06987434279
2170,OBS7,0.06987433782
2171,OBS7,0.06987433286
2172,OBS7,0.06987432789
2173,OBS7,0.06987432293
2174,OBS7,0.06987431798
2175,OBS7,0.06987431302
2176,OBS7,0.06987430807
2177,OBS7,0.06987430313
2178,OBS7,0.06987429819
2179,OBS7,0.06987429325
2180,OBS7,0.06987428832
2181,OBS7,0.06987428339
2182,OBS7,0.06987427847
2183,OBS7,0.06987427355
2184,OBS7,0.06987426864
2185,OBS7,0.06987426373
2186,OBS7,0.06987425883
2187,OBS7,0.06987425394
2188,OBS7,0.06987424905
2189,OBS7,0.06987424416
2190,OBS8,-0.7079003051
2191,OBS8,-0.7079002992
2192,OBS8,-0.7079002946
2193,OBS8,-0.70790029
2194,OBS8,-0.7079002856
2195,OBS8,-0.7079002813
2196,OBS8,-0.7079002771
2197,OBS8,-0.707900273
2198,OBS8,-0.707900269
2199,OBS8,-0.7079002651
2200,OBS8,-0.7079002613
2201,OBS8,-0.7079002576
2202,OBS8,-0.7079002539
2203,OBS8,-0.7079002504
2204,OBS8,-0.7079002469
2205,OBS8,-0.7079002435
2206,OBS8,-0.7079002401
2207,OBS8,-0.7079002369
2208,OBS8,-0.7079002337
2209,OBS8,-0.7079002306
2210,OBS8,-0.7079002275
2211,OBS8,-0.7079002245
2212,OBS8,-0.7079002216
2213,OBS8,-0.7079002187
2214,OBS8,-0.7079002159
2215,OBS8,-0.7079002131
2216,OBS8,-0.7079002104
2217,OBS8,-0.7079002077
2218,OBS8,-0.7079002051
2219,OBS8,-0.7079002026
2220,OBS8,-0.7079002001
2221,OBS8,-0.7079001976
2222,OBS8,-0.7079001952
2223,OBS8,-0.7079001928
2224,OBS8,-0.7079001905
2225,OBS8,-0.7079001882
2226,OBS8,-0.707900186
2227,OBS8,-0.7079001837
2228,OBS8,-0.7079001816
2229,OBS8,-0.7079001795
2230,OBS8,-0.7079001774
2231,OBS8,-0.7079001753
2232,OBS8,-0.7079001733
2233,OBS8,-0.7079001713
2234,OBS8,-0.7079001693
2235,OBS8,-0.7079001674
2236,OBS8,-0.7079001655
2237,OBS8,-0.7079001637
2238,OBS8,-0.7079001618
2239,OBS8,-0.7079001601
2240,OBS8,-0.7079001583
2241,OBS8,-0.7079001565
2242,OBS8,-0.7079001548
2243,OBS8,-0.7079001531
2244,OBS8,-0.7079001515
2245,OBS8,-0.7079001499
2246,OBS8,-0.7079001483
2247,OBS8,-0.7079001467
2248,OBS8,-0.7079001451
2249,OBS8,-0.7079001436
2250,OBS8,-0.7079001421
2251,OBS8,-0.7079001406
2252,OBS8,-0.7079001391
2253,OBS8,-0.7079001377
2254,OBS8,-0.7079001363
2255,OBS8,-0.7079001349
2256,OBS8,-0.7079001335
2257,OBS8,-0.7079001322
2258,OBS8,-0.7079001309
2259,OBS8,-0.7079001295
2260,OBS8,-0.7079001283
2261,OBS8,-0.707900127
2262,OBS8,-0.7079001257
2263,OBS8,-0.7079001245
2264,OBS8,-0.7079001233
2265,OBS8,-0.7079001221
2266,OBS8,-0.7079001209
2267,OBS8,-0.7079001198
2268,OBS8,-0.7079001187
2269,OBS8,-0.7079001175
2270,OBS8,-0.7079001164
2271,OBS8,-0.7079001154
2272,OBS8,-0.7079001143
2273,OBS8,-0.7079001132
2274,OBS8,-0.7079001122
2275,OBS8,-0.7079001112
2276,OBS8,-0.7079001102
2277,OBS8,-0.7079001092
2278,OBS8,-0.7079001082
2279,OBS8,-0.7079001073
2280,OBS8,-0.7079001063
2281,OBS8,-0.7079001054
2282,OBS8,-0.7079001045
2283,OBS8,-0.7079001036
2284,OBS8,-0.7079001027
2285,OBS8,-0.7079001019
2286,OBS8,-0.707900101
2287,OBS8,-0.7079001002
2288,OBS8,-0.7079000994
2289,OBS8,-0.7079000986
2290,OBS8,-0.7079000978
2291,OBS8,-0.707900097
2292,OBS8,-0.7079000962
2293,OBS8,-0.7079000955
2294,OBS8,-0.7079000947
2295,OBS8,-0.707900094
2296,OBS8,-0.7079000933
2297,OBS8,-0.7079000926
2298,OBS8,-0.7079000919
2299,OBS8,-0.7079000912
2300,OBS8,-0.7079000905
2301,OBS8,-0.7079000899
2302,OBS8,-0.7079000892
2303,OBS8,-0.7079000886
2304,OBS8,-0.707900088
2305,OBS8,-0.7079000873
2306,OBS8,-0.7079000867
2307,OBS8,-0.7079000862
2308,OBS8,-0.7079000856
2309,OBS8,-0.707900085
2310,OBS8,-0.7079000844
2311,OBS8,-0.7079000839
2312,OBS8,-0.7079000834
2313,OBS8,-0.7079000828
2314,OBS8,-0.7079000823
2315,OBS8,-0.7079000818
2316,OBS8,-0.7079000813
2317,OBS8,-0.7079000808
2318,OBS8,-0.7079000803
2319,OBS8,-0.7079000799
2320,OBS8,-0.7079000794
2321,OBS8,-0.7079000789
2322,OBS8,-0.7079000785
2323,OBS8,-0.7079000781
2324,OBS8,-0.7079000776
2325,OBS8,-0.7079000772
2326,OBS8,-0.7079000768
2327,OBS8,-0.7079000764
2328,OBS8,-0.707900076
2329,OBS8,-0.7079000756
2330,OBS8,-0.7079000752
2331,OBS8,-0.7079000749
2332,OBS8,-0.7079000745
2333,OBS8,-0.7079000742
2334,OBS8,-0.7079000738
2335,OBS8,-0.7079000735
2336,OBS8,-0.7079000731
2337,OBS8,-0.7079000728
2338,OBS8,-0.7079000725
2339,OBS8,-0.7079000722
2340,OBS8,-0.7079000719
2341,OBS8,-0.7079000716
2342,OBS8,-0.7079000713
2343,OBS8,-0.707900071
2344,OBS8,-0.7079000707
2345,OBS8,-0.7079000705
2346,OBS8,-0.7079000702
2347,OBS8,-0.7079000699
2348,OBS8,-0.7079000697
2349,OBS8,-0.7079000694
2350,OBS8,-0.7079000692
2351,OBS8,-0.707900069
2352,OBS8,-0.7079000687
2353,OBS8,-0.7079000685
2354,OBS8,-0.7079000683
2355,OBS8,-0.7079000681
2356,OBS8,-0.7079000679
2357,OBS8,-0.7079000677
2358,OBS8,-0.7079000675
2359,OBS8,-0.7079000673
2360,OBS8,-0.7079000671
2361,OBS8,-0.7079000669
2362,OBS8,-0.7079000668
2363,OBS8,-0.7079000666
2364,OBS8,-0.7079000664
2365,OBS8,-0.7079000663
2366,OBS8,-0.7079000661
2367,OBS8,-0.707900066
2368,OBS8,-0.7079000658
2369,OBS8,-0.7079000657
2370,OBS8,-0.7079000655
2371,OBS8,-0.7079000654
2372,OBS8,-0.7079000653
2373,OBS8,-0.7079000652
2374,OBS8,-0.707900065
2375,OBS8,-0.7079000649
2376,OBS8,-0.7079000648
2377,OBS8,-0.7079000647
2378,OBS8,-0.7079000646
2379,OBS8,-0.7079000645
2380,OBS8,-0.7079000644
2381,OBS8,-0.7079000643
2382,OBS8,-0.7079000642
2383,OBS8,-0.7079000642
2384,OBS8,-0.7079000641
2385,OBS8,-0.707900064
2386,OBS8,-0.7079000639
2387,OBS8,-0.7079000639
2388,OBS8,-0.7079000638
2389,OBS8,-0.7079000637
2390,OBS8,-0.7079000637
2391,OBS8,-0.7079000636
2392,OBS8,-0.7079000636
2393,OBS8,-0.7079000635
2394,OBS8,-0.7079000635
2395,OBS8,-0.7079000634
2396,OBS8,-0.7079000634
2397,OBS8,-0.7079000633
2398,OBS8,-0.7079000633
2399,OBS8,-0.7079000633
2400,OBS8,-0.7079000632
2401,OBS8,-0.7079000632
2402,OBS8,-0.7079000632
2403,OBS8,-0.7079000632
2404,OBS8,-0.7079000631
2405,OBS8,-0.7079000631
2406,OBS8,-0.7079000631
2407,OBS8,-0.7079000631
2408,OBS8,-0.7079000631
2409,OBS8,-0.7079000631
2410,OBS8,-0.7079000631
2411,OBS8,-0.7079000631
2412,OBS8,-0.7079000631
2413,OBS8,-0.7079000631
2414,OBS8,-0.7079000631
2415,OBS8,-0.7079000631
2416,OBS8,-0.7079000631
2417,OBS8,-0.7079000631
2418,OBS8,-0.7079000631
2419,OBS8,-0.7079000631
2420,OBS8,-0.7079000632
2421,OBS8,-0.7079000632
2422,OBS8,-0.7079000632
2423,OBS8,-0.7079000632
2424,OBS8,-0.7079000632
2425,OBS8,-0.7079000633
2426,OBS8,-0.7079000633
2427,OBS8,-0.7079000633
2428,OBS8,-0.7079000634
2429,OBS8,-0.7079000634
2430,OBS8,-0.7079000634
2431,OBS8,-0.7079000635
2432,OBS8,-0.7079000635
2433,OBS8,-0.7079000635
2434,OBS8,-0.7079000636
2435,OBS8,-0.7079000636
2436,OBS8,-0.7079000637
2437,OBS8,-0.7079000637
2438,OBS8,-0.7079000638
2439,OBS8,-0.7079000638
2440,OBS8,-0.7079000639
2441,OBS8,-0.7079000639
2442,OBS8,-0.707900064
2443,OBS8,-0.707900064
2444,OBS8,-0.7079000641
2445,OBS8,-0.7079000641
2446,OBS8,-0.7079000642
2447,OBS8,-0.7079000642
2448,OBS8,-0.7079000643
2449,OBS8,-0.7079000644
2450,OBS8,-0.7079000644
2451,OBS8,-0.7079000645
2452,OBS8,-0.7079000646
2453,OBS8,-0.7079000646
2454,OBS8,-0.7079000647
2455,OBS8,-0.7079000648
2456,OBS8,-0.7079000648
2457,OBS8,-0.7079000649
2458,OBS8,-0.707900065
2459,OBS8,-0.707900065
2460,OBS8,-0.7079000651
2461,OBS8,-0.7079000652
2462,OBS8,-0.7079000653
2463,OBS8,-0.7079000653
2464,OBS8,-0.7079000654
2465,OBS8,-0.7079000655
2466,OBS8,-0.7079000656
2467,OBS8,-0.7079000656
2468,OBS8,-0.7079000657
2469,OBS8,-0.7079000658
2470,OBS8,-0.7079000659
2471,OBS8,-0.707900066
2472,OBS8,-0.7079000661
2473,OBS8,-0.7079000661
2474,OBS8,-0.7079000662
2475,OBS8,-0.7079000663
2476,OBS8,-0.7079000664
2477,OBS8,-0.7079000665
2478,OBS8,-0.7079000666
2479,OBS8,-0.7079000666
2480,OBS8,-0.7079000667
2481,OBS8,-0.7079000668
2482,OBS8,-0.7079000669
2483,OBS8,-0.707900067
2484,OBS8,-0.7079000671
2485,OBS8,-0.7079000672
2486,OBS8,-0.7079000673
2487,OBS8,-0.7079000674
2488,OBS8,-0.7079000675
2489,OBS8,-0.7079000675
2490,OBS8,-0.7079000676
2491,OBS8,-0.7079000677
2492,OBS8,-0.7079000678
2493,OBS8,-0.7079000679
2494,OBS8,-0.707900068
2495,OBS8,-0.7079000681
2496,OBS8,-0.7079000682
2497,OBS8,-0.7079000683
2498,OBS8,-0.7079000684
2499,OBS8,-0.7079000685
2500,OBS8,-0.7079000686
2501,OBS8,-0.7079000687
2502,OBS8,-0.7079000688
2503,OBS8,-0.7079000689
2504,OBS8,-0.707900069
2505,OBS8,-0.7079000691
2506,OBS8,-0.7079000692
2507,OBS8,-0.7079000693
2508,OBS8,-0.7079000694
2509,OBS8,-0.7079000695
2510,OBS8,-0.7079000696
2511,OBS8,-0.7079000697
2512,OBS8,-0.7079000698
2513,OBS8,-0.7079000699
2514,OBS8,-0.70790007
2515,OBS8,-0.7079000701
2516,OBS8,-0.7079000702
2517,OBS8,-0.7079000703
2518,OBS8,-0.7079000704
2519,OBS8,-0.7079000705
2520,OBS8,-0.7079000706
2521,OBS8,-0.7079000707
2522,OBS8,-0.7079000708
2523,OBS8,-0.7079000709
2524,OBS8,-0.707900071
2525,OBS8,-0.7079000711
2526,OBS8,-0.7079000712
2527,OBS8,-0.7079000713
2528,OBS8,-0.7079000714
2529,OBS8,-0.7079000715
2530,OBS8,-0.7079000716
2531,OBS8,-0.7079000717
2532,OBS8,-0.7079000718
2533,OBS8,-0.7079000719
2534,OBS8,-0.707900072
2535,OBS8,-0.7079000721
2536,OBS8,-0.7079000722
2537,OBS8,-0.7079000723
2538,OBS8,-0.7079000724
2539,OBS8,-0.7079000725
2540,OBS8,-0.7079000726
2541,OBS8,-0.7079000727
2542,OBS8,-0.7079000728
2543,OBS8,-0.7079000729
2544,OBS8,-0.707900073
2545,OBS8,-0.7079000731
2546,OBS8,-0.7079000732
2547,OBS8,-0.7079000733
2548,OBS8,-0.7079000734
2549,OBS8,-0.7079000735
2550,OBS8,-0.7079000736
2551,OBS8,-0.7079000737
2552,OBS8,-0.7079000738
2553,OBS8,-0.7079000739
2554,OBS8,-0.707900074
2555,OBS9,6.21443941
2556,OBS9,6.214438373
2557,OBS9,6.214437321
2558,OBS9,6.214436263
2559,OBS9,6.214435207
2560,OBS9,6.214434155
2561,OBS9,6.214433107
2562,OBS9,6.214432065
2563,OBS9,6.214431029
2564,OBS9,6.214429998
2565,OBS9,6.214428972
2566,OBS9,6.214427952
2567,OBS9,6.214426937
2568,OBS9,6.214425928
2569,OBS9,6.214424923
2570,OBS9,6.214423923
2571,OBS9,6.214422927
2572,OBS9,6.214421935
2573,OBS9,6.214420948
2574,OBS9,6.214419965
2575,OBS9,6.214418986
2576,OBS9,6.214418011
2577,OBS9,6.21441704
2578,OBS9,6.214416072
2579,OBS9,6.214415108
2580,OBS9,6.214414147
2581,OBS9,6.21441319
2582,OBS9,6.214412236
2583,OBS9,6.214411286
2584,OBS9,6.214410338
2585,OBS9,6.214409394
2586,OBS9,6.214408453
2587,OBS9,6.214407515
2588,OBS9,6.21440658
2589,OBS9,6.214405648
2590,OBS9,6.214404719
2591,OBS9,6.214403792
2592,OBS9,6.214402869
2593,OBS9,6.214401948
2594,OBS9,6.21440103
2595,OBS9,6.214400114
2596,OBS9,6.214399202
2597,OBS9,6.214398292
2598,OBS9,6.214397384
2599,OBS9,6.214396479
2600,OBS9,6.214395576
2601,OBS9,6.214394676
2602,OBS9,6.214393779
2603,OBS9,6.214392883
2604,OBS9,6.21439199
2605,OBS9,6.2143911
2606,OBS9,6.214390211
2607,OBS9,6.214389325
2608,OBS9,6.214388441
2609,OBS9,6.21438756
2610,OBS9,6.21438668
2611,OBS9,6.214385803
2612,OBS9,6.214384927
2613,OBS9,6.214384054
2614,OBS9,6.214383183
2615,OBS9,6.214382314
2616,OBS9,6.214381447
2617,OBS9,6.214380582
2618,OBS9,6.214379719
2619,OBS9,6.214378858
2620,OBS9,6.214377998
2621,OBS9,6.214377141
2622,OBS9,6.214376285
2623,OBS9,6.214375432
2624,OBS9,6.21437458
2625,OBS9,6.21437373
2626,OBS9,6.214372881
2627,OBS9,6.214372035
2628,OBS9,6.21437119
2629,OBS9,6.214370347
2630,OBS9,6.214369505
2631,OBS9,6.214368666
2632,OBS9,6.214367827
2633,OBS9,6.214366991
2634,OBS9,6.214366156
2635,OBS9,6.214365323
2636,OBS9,6.214364491
2637,OBS9,6.214363661
2638,OBS9,6.214362832
2639,OBS9,6.214362005
2640,OBS9,6.21436118
2641,OBS9,6.214360355
2642,OBS9,6.214359533
2643,OBS9,6.214358712
2644,OBS9,6.214357892
2645,OBS9,6.214357074
2646,OBS9,6.214356257
2647,OBS9,6.214355441
2648,OBS9,6.214354627
2649,OBS9,6.214353815
2650,OBS9,6.214353003
2651,OBS9,6.214352193
2652,OBS9,6.214351385
2653,OBS9,6.214350577
2654,OBS9,6.214349771
2655,OBS9,6.214348967
2656,OBS9,6.214348163
2657,OBS9,6.214347361
2658,OBS9,6.21434656
2659,OBS9,6.214345761
2660,OBS9,6.214344962
2661,OBS9,6.214344165
2662,OBS9,6.214343369
2663,OBS9,6.214342574
2664,OBS9,6.214341781
2665,OBS9,6.214340988
2666,OBS9,6.214340197
2667,OBS9,6.214339407
2668,OBS9,6.214338618
2669,OBS9,6.21433783
2670,OBS9,6.214337044
2671,OBS9,6.214336258
2672,OBS9,6.214335474
2673,OBS9,6.214334691
2674,OBS9,6.214333909
2675,OBS9,6.214333128
2676,OBS9,6.214332348
2677,OBS9,6.214331569
2678,OBS9,6.214330791
2679,OBS9,6.214330014
2680,OBS9,6.214329239
2681,OBS9,6.214328464
2682,OBS9,6.21432769
2683,OBS9,6.214326918
2684,OBS9,6.214326146
2685,OBS9,6.214325376
2686,OBS9,6.214324606
2687,OBS9,6.214323838
2688,OBS9,6.21432307
2689,OBS9,6.214322304
2690,OBS9,6.214321538
2691,OBS9,6.214320774
2692,OBS9,6.21432001
2693,OBS9,6.214319247
2694,OBS9,6.214318486
2695,OBS9,6.214317725
2696,OBS9,6.214316965
2697,OBS9,6.214316207
2698,OBS9,6.214315449
2699,OBS9,6.214314692
2700,OBS9,6.214313936
2701,OBS9,6.214313181
2702,OBS9,6.214312427
2703,OBS9,6.214311674
2704,OBS9,6.214310921
2705,OBS9,6.21431017
2706,OBS9,6.21430942
2707,OBS9,6.21430867
2708,OBS9,6.214307921
2709,OBS9,6.214307174
2710,OBS9,6.214306427
2711,OBS9,6.214305681
2712,OBS9,6.214304936
2713,OBS9,6.214304191
2714,OBS9,6.214303448
2715,OBS9,6.214302705
2716,OBS9,6.214301964
2717,OBS9,6.214301223
2718,OBS9,6.214300483
2719,OBS9,6.214299744
2720,OBS9,6.214299006
2721,OBS9,6.214298269
2722,OBS9,6.214297532
2723,OBS9,6.214296797
2724,OBS9,6.214296062
2725,OBS9,6.214295328
2726,OBS9,6.214294595
2727,OBS9,6.214293862
2728,OBS9,6.214293131
2729,OBS9,6.2142924
2730,OBS9,6.214291671
2731,OBS9,6.214290942
2732,OBS9,6.214290213
2733,OBS9,6.214289486
2734,OBS9,6.21428876
2735,OBS9,6.214288034
2736,OBS9,6.214287309
2737,OBS9,6.214286585
2738,OBS9,6.214285862
2739,OBS9,6.214285139
2740,OBS9,6.214284417
2741,OBS9,6.214283697
2742,OBS9,6.214282976
2743,OBS9,6.214282257
2744,OBS9,6.214281539
2745,OBS9,6.214280821
2746,OBS9,6.214280104
2747,OBS9,6.214279388
2748,OBS9,6.214278673
2749,OBS9,6.214277958
2750,OBS9,6.214277245
2751,OBS9,6.214276532
2752,OBS9,6.21427582
2753,OBS9,6.214275108
2754,OBS9,6.214274398
2755,OBS9,6.214273688
2756,OBS9,6.214272979
2757,OBS9,6.214272271
2758,OBS9,6.214271563
2759,OBS9,6.214270856
2760,OBS9,6.21427015
2761,OBS9,6.214269445
2762,OBS9,6.214268741
2763,OBS9,6.214268037
2764,OBS9,6.214267335
2765,OBS9,6.214266632
2766,OBS9,6.214265931
2767,OBS9,6.214265231
2768,OBS9,6.214264531
2769,OBS9,6.214263832
2770,OBS9,6.214263134
2771,OBS9,6.214262436
2772,OBS9,6.21426174
2773,OBS9,6.214261044
2774,OBS9,6.214260349
2775,OBS9,6.214259654
2776,OBS9,6.21425896
2777,OBS9,6.214258268
2778,OBS9,6.214257575
2779,OBS9,6.214256884
2780,OBS9,6.214256193
2781,OBS9,6.214255504
2782,OBS9,6.214254815
2783,OBS9,6.214254126
2784,OBS9,6.214253439
2785,OBS9,6.214252752
2786,OBS9,6.214252066
2787,OBS9,6.21425138
2788,OBS9,6.214250696
2789,OBS9,6.214250012
2790,OBS9,6.214249329
2791,OBS9,6.214248647
2792,OBS9,6.214247965
2793,OBS9,6.214247284
2794,OBS9,6.214246604
2795,OBS9,6.214245925
2796,OBS9,6.214245247
2797,OBS9,6.214244569
2798,OBS9,6.214243892
2799,OBS9,6.214243216
2800,OBS9,6.21424254
2801,OBS9,6.214241865
2802,OBS9,6.214241191
2803,OBS9,6.214240518
2804,OBS9,6.214239845
2805,OBS9,6.214239174
2806,OBS9,6.214238503
2807,OBS9,6.214237832
2808,OBS9,6.214237163
2809,OBS9,6.214236494
2810,OBS9,6.214235826
2811,OBS9,6.214235159
2812,OBS9,6.214234492
2813,OBS9,6.214233827
2814,OBS9,6.214233162
2815,OBS9,6.214232497
2816,OBS9,6.214231834
2817,OBS9,6.214231171
2818,OBS9,6.214230509
2819,OBS9,6.214229848
2820,OBS9,6.214229187
2821,OBS9,6.214228527
2822,OBS9,6.214227868
2823,OBS9,6.21422721
2824,OBS9,6.214226553
2825,OBS9,6.214225896
2826,OBS9,6.21422524
2827,OBS9,6.214224585
2828,OBS9,6.21422393
2829,OBS9,6.214223276
2830,OBS9,6.214222623
2831,OBS9,6.214221971
2832,OBS9,6.214221319
2833,OBS9,6.214220669
2834,OBS9,6.214220019
2835,OBS9,6.214219369
2836,OBS9,6.214218721
2837,OBS9,6.214218073
2838,OBS9,6.214217426
2839,OBS9,6.21421678
2840,OBS9,6.214216134
2841,OBS9,6.214215489
