time,OBS1,OBS2,OBS3,OBS5,OBS6,OBS7,OBS8,OBS9,OBS10,OBS11,OBS12,OBS13,OBS14,OBS15,OBS16,OBS17,OBS18,OBS19,OBS20,OBS4
187.0000000000,-0.1174840635,0.9261357065,-0.2978815683,3.711478679,0.9612034110,0.5571523975E-01,-0.7080675179,6.213628938,6.274508383,0.5573376177,-0.7273940481,6.453401717,4.664003166,2.423149839,-1.109129091,1.405728424,0.6761183222,0.4373949089,0.1414800914,6.164377472
188.0000000000,-0.1174840696,0.9261358963,-0.2978815744,3.711474623,0.9612032926,0.5571517725E-01,-0.7080675203,6.213627359,6.274503600,0.5573375967,-0.7273940424,6.453400200,4.664002189,2.423150079,-1.109129091,1.405728472,0.6761183656,0.4373950830,0.1439440619,6.164376810
189.0000000000,-0.1174840758,0.9261360820,-0.2978815805,3.711470579,0.9612031746,0.5571511547E-01,-0.7080675227,6.213625787,6.274498833,0.5573375763,-0.7273940361,6.453398688,4.664001216,2.423150314,-1.109129091,1.405728519,0.6761184085,0.4373952561,0.1459324687,6.164376146
190.0000000000,-0.1174840819,0.9261362636,-0.2978815864,3.711466546,0.9612030568,0.5571505435E-01,-0.7080675249,6.213624220,6.274494080,0.5573375564,-0.7273940290,6.453397181,4.664000248,2.423150545,-1.109129091,1.405728565,0.6761184510,0.4373954282,0.1467622868,6.164375480
191.0000000000,-0.1174840880,0.9261364412,-0.2978815924,3.711462525,0.9612029393,0.5571499389E-01,-0.7080675272,6.213622660,6.274489342,0.5573375372,-0.7273940212,6.453395677,4.663999285,2.423150771,-1.109129091,1.405728609,0.6761184931,0.4373955992,0.1467649116,6.164374812
192.0000000000,-0.1174840941,0.9261366147,-0.2978815982,3.711458514,0.9612028221,0.5571493409E-01,-0.7080675294,6.213621105,6.274484617,0.5573375186,-0.7273940128,6.453394178,4.663998327,2.423150994,-1.109129091,1.405728652,0.6761185348,0.4373957692,0.1463137136,6.164374142
193.0000000000,-0.1174841001,0.9261367844,-0.2978816040,3.711454515,0.9612027052,0.5571487493E-01,-0.7080675316,6.213619556,6.274479906,0.5573375006,-0.7273940037,6.453392683,4.663997373,2.423151212,-1.109129091,1.405728694,0.6761185761,0.4373959379,0.1456454270,6.164373471
194.0000000000,-0.1174841062,0.9261369502,-0.2978816097,3.711450527,0.9612025886,0.5571481641E-01,-0.7080675338,6.213618014,6.274475209,0.5573374831,-0.7273939940,6.453391192,4.663996425,2.423151426,-1.109129091,1.405728734,0.6761186169,0.4373961055,0.1448881318,6.164372797
195.0000000000,-0.1174841122,0.9261371122,-0.2978816154,3.711446549,0.9612024722,0.5571475853E-01,-0.7080675360,6.213616477,6.274470526,0.5573374662,-0.7273939836,6.453389705,4.663995480,2.423151637,-1.109129091,1.405728773,0.6761186574,0.4373962718,0.1505040800,6.164372123
196.0000000000,-0.1174841182,0.9261372705,-0.2978816210,3.711442584,0.9612023562,0.5571470130E-01,-0.7080675381,6.213614947,6.274465859,0.5573374499,-0.7273939726,6.453388222,4.663994541,2.423151843,-1.109129091,1.405728811,0.6761186974,0.4373964366,0.1551285969,6.164371446
197.0000000000,-0.1174841242,0.9261374250,-0.2978816265,3.711438629,0.9612022404,0.5571464469E-01,-0.7080675402,6.213613423,6.274461205,0.5573374342,-0.7273939609,6.453386744,4.663993607,2.423152046,-1.109129091,1.405728847,0.6761187370,0.4373966001,0.1573111372,6.164370768
198.0000000000,-0.1174841301,0.9261375760,-0.2978816320,3.711434684,0.9612021249,0.5571458869E-01,-0.7080675423,6.213611904,6.274456564,0.5573374190,-0.7273939486,6.453385269,4.663992677,2.423152244,-1.109129092,1.405728883,0.6761187763,0.4373967623,0.1577366574,6.164370089
199.0000000000,-0.1174841361,0.9261377233,-0.2978816374,3.711430751,0.9612020097,0.5571453328E-01,-0.7080675444,6.213610391,6.274451936,0.5573374043,-0.7273939358,6.453383799,4.663991751,2.423152439,-1.109129092,1.405728917,0.6761188151,0.4373969230,0.1571887085,6.164369408
200.0000000000,-0.1174841420,0.9261378672,-0.2978816427,3.711426828,0.9612018947,0.5571447847E-01,-0.7080675464,6.213608884,6.274447322,0.5573373902,-0.7273939223,6.453382333,4.663990830,2.423152631,-1.109129092,1.405728949,0.6761188535,0.4373970822,0.1561658155,6.164368725
201.0000000000,-0.1174841479,0.9261380076,-0.2978816480,3.711422916,0.9612017801,0.5571442426E-01,-0.7080675484,6.213607382,6.274442721,0.5573373767,-0.7273939083,6.453380870,4.663989913,2.423152818,-1.109129092,1.405728981,0.6761188916,0.4373972399,0.1549762645,6.164368041
202.0000000000,-0.1174841538,0.9261381446,-0.2978816533,3.711419014,0.9612016657,0.5571437063E-01,-0.7080675504,6.213605886,6.274438135,0.5573373636,-0.7273938937,6.453379412,4.663989001,2.423153002,-1.109129092,1.405729011,0.6761189292,0.4373973960,0.1550135602,6.164367356
203.0000000000,-0.1174841597,0.9261382782,-0.2978816584,3.711415123,0.9612015515,0.5571431759E-01,-0.7080675524,6.213604396,6.274433561,0.5573373511,-0.7273938785,6.453377958,4.663988093,2.423153183,-1.109129092,1.405729040,0.6761189665,0.4373975505,0.1553605741,6.164366669
204.0000000000,-0.1174841656,0.9261384085,-0.2978816636,3.711411243,0.9612014377,0.5571426513E-01,-0.7080675543,6.213602912,6.274429001,0.5573373391,-0.7273938628,6.453376508,4.663987189,2.423153360,-1.109129092,1.405729068,0.6761190034,0.4373977034,0.1551487883,6.164365981
205.0000000000,-0.1174841714,0.9261385355,-0.2978816686,3.711407374,0.9612013241,0.5571421322E-01,-0.7080675563,6.213601433,6.274424454,0.5573373276,-0.7273938465,6.453375062,4.663986290,2.423153534,-1.109129092,1.405729095,0.6761190399,0.4373978547,0.1544191537,6.164365292
206.0000000000,-0.1174841772,0.9261386594,-0.2978816736,3.711403515,0.9612012108,0.5571416187E-01,-0.7080675582,6.213599959,6.274419919,0.5573373165,-0.7273938298,6.453373620,4.663985395,2.423153704,-1.109129092,1.405729120,0.6761190760,0.4373980042,0.1533964057,6.164364601
207.0000000000,-0.1174841830,0.9261387800,-0.2978816786,3.711399666,0.9612010978,0.5571411107E-01,-0.7080675601,6.213598491,6.274415398,0.5573373060,-0.7273938125,6.453372182,4.663984504,2.423153871,-1.109129092,1.405729145,0.6761191118,0.4373981521,0.1522489770,6.164363910
208.0000000000,-0.1174841888,0.9261388976,-0.2978816835,3.711395828,0.9612009850,0.5571406081E-01,-0.7080675619,6.213597028,6.274410890,0.5573372960,-0.7273937947,6.453370748,4.663983617,2.423154035,-1.109129092,1.405729168,0.6761191472,0.4373982982,0.1510725709,6.164363217
209.0000000000,-0.1174841946,0.9261390121,-0.2978816883,3.711392000,0.9612008725,0.5571401110E-01,-0.7080675638,6.213595570,6.274406394,0.5573372865,-0.7273937764,6.453369318,4.663982735,2.423154195,-1.109129092,1.405729190,0.6761191822,0.4373984426,0.1499159459,6.164362523
210.0000000000,-0.1174842004,0.9261391236,-0.2978816931,3.711388182,0.9612007603,0.5571396191E-01,-0.7080675656,6.213594118,6.274401912,0.5573372774,-0.7273937576,6.453367891,4.663981856,2.423154353,-1.109129092,1.405729211,0.6761192168,0.4373985852,0.1488023066,6.164361828
211.0000000000,-0.1174842061,0.9261392321,-0.2978816979,3.711384375,0.9612006483,0.5571391326E-01,-0.7080675674,6.213592671,6.274397442,0.5573372688,-0.7273937384,6.453366469,4.663980982,2.423154507,-1.109129092,1.405729231,0.6761192511,0.4373987261,0.1477415788,6.164361132
212.0000000000,-0.1174842118,0.9261393377,-0.2978817025,3.711380577,0.9612005366,0.5571386513E-01,-0.7080675692,6.213591229,6.274392985,0.5573372607,-0.7273937188,6.453365050,4.663980112,2.423154658,-1.109129092,1.405729251,0.6761192851,0.4373988651,0.1493854732,6.164360435
213.0000000000,-0.1174842175,0.9261394404,-0.2978817072,3.711376790,0.9612004252,0.5571381752E-01,-0.7080675710,6.213589793,6.274388541,0.5573372530,-0.7273936986,6.453363636,4.663979246,2.423154806,-1.109129092,1.405729268,0.6761193187,0.4373990022,0.1524383435,6.164359737
214.0000000000,-0.1174842232,0.9261395403,-0.2978817118,3.711373014,0.9612003141,0.5571377044E-01,-0.7080675727,6.213588362,6.274384111,0.5573372457,-0.7273936781,6.453362225,4.663978384,2.423154951,-1.109129092,1.405729285,0.6761193519,0.4373991375,0.1542446557,6.164359038
215.0000000000,-0.1174842289,0.9261396374,-0.2978817163,3.711369248,0.9612002032,0.5571372385E-01,-0.7080675744,6.213586936,6.274379693,0.5573372389,-0.7273936572,6.453360819,4.663977525,2.423155093,-1.109129092,1.405729301,0.6761193848,0.4373992709,0.1546805280,6.164358339
216.0000000000,-0.1174842345,0.9261397317,-0.2978817208,3.711365491,0.9612000926,0.5571367776E-01,-0.7080675761,6.213585515,6.274375287,0.5573372326,-0.7273936358,6.453359416,4.663976671,2.423155232,-1.109129092,1.405729316,0.6761194173,0.4373994025,0.1542560217,6.164357638
217.0000000000,-0.1174842401,0.9261398233,-0.2978817252,3.711361744,0.9611999823,0.5571363215E-01,-0.7080675778,6.213584099,6.274370894,0.5573372267,-0.7273936141,6.453358016,4.663975820,2.423155369,-1.109129092,1.405729330,0.6761194495,0.4373995323,0.1533895568,6.164356937
218.0000000000,-0.1174842458,0.9261399123,-0.2978817296,3.711358008,0.9611998722,0.5571358703E-01,-0.7080675795,6.213582688,6.274366512,0.5573372212,-0.7273935919,6.453356621,4.663974974,2.423155502,-1.109129091,1.405729343,0.6761194814,0.4373996601,0.1523274042,6.164356235
219.0000000000,-0.1174842514,0.9261399986,-0.2978817340,3.711354281,0.9611997624,0.5571354240E-01,-0.7080675812,6.213581282,6.274362143,0.5573372161,-0.7273935695,6.453355230,4.663974131,2.423155633,-1.109129091,1.405729355,0.6761195129,0.4373997860,0.1511989474,6.164355532
220.0000000000,-0.1174842569,0.9261400824,-0.2978817383,3.711350564,0.9611996528,0.5571349825E-01,-0.7080675828,6.213579881,6.274357788,0.5573372114,-0.7273935466,6.453353842,4.663973292,2.423155761,-1.109129091,1.405729366,0.6761195441,0.4373999101,0.1506795210,6.164354828
221.0000000000,-0.1174842625,0.9261401636,-0.2978817425,3.711346858,0.9611995436,0.5571345457E-01,-0.7080675844,6.213578485,6.274353444,0.5573372071,-0.7273935234,6.453352458,4.663972456,2.423155887,-1.109129091,1.405729376,0.6761195749,0.4374000322,0.1511258158,6.164354124
222.0000000000,-0.1174842680,0.9261402423,-0.2978817467,3.711343160,0.9611994345,0.5571341134E-01,-0.7080675860,6.213577094,6.274349112,0.5573372033,-0.7273934999,6.453351078,4.663971624,2.423156010,-1.109129091,1.405729385,0.6761196055,0.4374001524,0.1541571269,6.164353419
223.0000000000,-0.1174842736,0.9261403185,-0.2978817509,3.711339473,0.9611993258,0.5571336860E-01,-0.7080675876,6.213575708,6.274344793,0.5573371998,-0.7273934761,6.453349702,4.663970797,2.423156130,-1.109129091,1.405729393,0.6761196357,0.4374002706,0.1562072004,6.164352714
224.0000000000,-0.1174842791,0.9261403923,-0.2978817550,3.711335795,0.9611992173,0.5571332628E-01,-0.7080675891,6.213574327,6.274340485,0.5573371967,-0.7273934520,6.453348329,4.663969972,2.423156247,-1.109129091,1.405729401,0.6761196655,0.4374003870,0.1620458248,6.164352008
225.0000000000,-0.1174842846,0.9261404637,-0.2978817591,3.711332128,0.9611991091,0.5571328445E-01,-0.7080675907,6.213572950,6.274336192,0.5573371940,-0.7273934276,6.453346960,4.663969152,2.423156363,-1.109129091,1.405729407,0.6761196951,0.4374005014,0.1666126470,6.164351302
226.0000000000,-0.1174842901,0.9261405328,-0.2978817631,3.711328470,0.9611990011,0.5571324305E-01,-0.7080675922,6.213571579,6.274331909,0.5573371916,-0.7273934029,6.453345595,4.663968335,2.423156475,-1.109129091,1.405729412,0.6761197243,0.4374006139,0.1685552671,6.164350595
227.0000000000,-0.1174842955,0.9261405996,-0.2978817671,3.711324821,0.9611988934,0.5571320208E-01,-0.7080675937,6.213570212,6.274327638,0.5573371896,-0.7273933779,6.453344233,4.663967521,2.423156585,-1.109129091,1.405729417,0.6761197532,0.4374007245,0.1686309424,6.164349887
228.0000000000,-0.1174843010,0.9261406640,-0.2978817710,3.711321182,0.9611987860,0.5571316155E-01,-0.7080675952,6.213568849,6.274323378,0.5573371880,-0.7273933527,6.453342875,4.663966711,2.423156693,-1.109129091,1.405729421,0.6761197819,0.4374008331,0.1677972907,6.164349179
229.0000000000,-0.1174843064,0.9261407263,-0.2978817749,3.711317552,0.9611986788,0.5571312144E-01,-0.7080675967,6.213567491,6.274319130,0.5573371867,-0.7273933272,6.453341521,4.663965904,2.423156798,-1.109129091,1.405729424,0.6761198102,0.4374009398,0.1664175317,6.164348471
230.0000000000,-0.1174843119,0.9261407863,-0.2978817788,3.711313931,0.9611985718,0.5571308176E-01,-0.7080675982,6.213566138,6.274314894,0.5573371858,-0.7273933015,6.453340171,4.663965101,2.423156902,-1.109129091,1.405729426,0.6761198382,0.4374010446,0.1647619036,6.164347762
231.0000000000,-0.1174843173,0.9261408441,-0.2978817826,3.711310320,0.9611984651,0.5571304250E-01,-0.7080675996,6.213564789,6.274310670,0.5573371852,-0.7273932756,6.453338824,4.663964301,2.423157002,-1.109129090,1.405729427,0.6761198658,0.4374011475,0.1632703474,6.164347053
232.0000000000,-0.1174843227,0.9261408998,-0.2978817864,3.711306719,0.9611983587,0.5571300365E-01,-0.7080676011,6.213563445,6.274306457,0.5573371850,-0.7273932495,6.453337480,4.663963505,2.423157101,-1.109129090,1.405729427,0.6761198932,0.4374012484,0.1619606502,6.164346343
233.0000000000,-0.1174843280,0.9261409534,-0.2978817901,3.711303126,0.9611982525,0.5571296521E-01,-0.7080676025,6.213562106,6.274302256,0.5573371851,-0.7273932231,6.453336141,4.663962712,2.423157197,-1.109129090,1.405729427,0.6761199203,0.4374013474,0.1605609750,6.164345634
234.0000000000,-0.1174843334,0.9261410049,-0.2978817938,3.711299543,0.9611981466,0.5571292718E-01,-0.7080676039,6.213560771,6.274298067,0.5573371855,-0.7273931966,6.453334805,4.663961923,2.423157291,-1.109129090,1.405729426,0.6761199471,0.4374014445,0.1590731300,6.164344924
235.0000000000,-0.1174843387,0.9261410544,-0.2978817975,3.711295969,0.9611980409,0.5571288955E-01,-0.7080676053,6.213559440,6.274293889,0.5573371862,-0.7273931699,6.453333472,4.663961136,2.423157383,-1.109129090,1.405729423,0.6761199736,0.4374015397,0.1575640034,6.164344213
236.0000000000,-0.1174843441,0.9261411019,-0.2978818011,3.711292405,0.9611979355,0.5571285233E-01,-0.7080676066,6.213558114,6.274289724,0.5573371872,-0.7273931431,6.453332143,4.663960353,2.423157473,-1.109129090,1.405729421,0.6761199998,0.4374016330,0.1566589554,6.164343503
237.0000000000,-0.1174843494,0.9261411474,-0.2978818046,3.711288850,0.9611978304,0.5571281550E-01,-0.7080676080,6.213556793,6.274285569,0.5573371885,-0.7273931161,6.453330818,4.663959574,2.423157561,-1.109129090,1.405729417,0.6761200258,0.4374017244,0.1567874473,6.164342792
238.0000000000,-0.1174843547,0.9261411909,-0.2978818082,3.711285304,0.9611977255,0.5571277905E-01,-0.7080676093,6.213555475,6.274281427,0.5573371901,-0.7273930890,6.453329496,4.663958797,2.423157646,-1.109129090,1.405729413,0.6761200514,0.4374018139,0.1565934809,6.164342081
239.0000000000,-0.1174843600,0.9261412325,-0.2978818117,3.711281766,0.9611976209,0.5571274299E-01,-0.7080676106,6.213554163,6.274277295,0.5573371920,-0.7273930617,6.453328178,4.663958024,2.423157730,-1.109129090,1.405729408,0.6761200767,0.4374019015,0.1559019144,6.164341370
240.0000000000,-0.1174843652,0.9261412723,-0.2978818152,3.711278238,0.9611975165,0.5571270730E-01,-0.7080676119,6.213552854,6.274273174,0.5573371942,-0.7273930343,6.453326863,4.663957254,2.423157812,-1.109129089,1.405729402,0.6761201018,0.4374019873,0.1548967328,6.164340659
241.0000000000,-0.1174843705,0.9261413102,-0.2978818186,3.711274719,0.9611974123,0.5571267200E-01,-0.7080676132,6.213551550,6.274269065,0.5573371967,-0.7273930068,6.453325552,4.663956487,2.423157891,-1.109129089,1.405729395,0.6761201266,0.4374020712,0.1545854138,6.164339948
242.0000000000,-0.1174843757,0.9261413462,-0.2978818220,3.711271209,0.9611973084,0.5571263707E-01,-0.7080676145,6.213550250,6.274264967,0.5573371994,-0.7273929792,6.453324244,4.663955724,2.423157969,-1.109129089,1.405729388,0.6761201511,0.4374021533,0.1541017274,6.164339236
243.0000000000,-0.1174843810,0.9261413805,-0.2978818253,3.711267708,0.9611972048,0.5571260250E-01,-0.7080676158,6.213548954,6.274260881,0.5573372024,-0.7273929516,6.453322940,4.663954963,2.423158045,-1.109129089,1.405729380,0.6761201754,0.4374022335,0.1533109694,6.164338525
244.0000000000,-0.1174843862,0.9261414129,-0.2978818287,3.711264216,0.9611971014,0.5571256829E-01,-0.7080676170,6.213547663,6.274256805,0.5573372057,-0.7273929238,6.453321639,4.663954206,2.423158119,-1.109129089,1.405729371,0.6761201993,0.4374023120,0.1523281642,6.164337814
245.0000000000,-0.1174843914,0.9261414437,-0.2978818319,3.711260732,0.9611969982,0.5571253443E-01,-0.7080676183,6.213546375,6.274252740,0.5573372092,-0.7273928960,6.453320342,4.663953451,2.423158191,-1.109129089,1.405729362,0.6761202230,0.4374023887,0.1512660503,6.164337102
246.0000000000,-0.1174843966,0.9261414727,-0.2978818352,3.711257258,0.9611968953,0.5571250094E-01,-0.7080676195,6.213545092,6.274248686,0.5573372130,-0.7273928681,6.453319048,4.663952700,2.423158261,-1.109129089,1.405729351,0.6761202465,0.4374024636,0.1514917917,6.164336391
247.0000000000,-0.1174844017,0.9261415000,-0.2978818384,3.711253792,0.9611967927,0.5571246780E-01,-0.7080676207,6.213543813,6.274244644,0.5573372170,-0.7273928402,6.453317757,4.663951951,2.423158330,-1.109129088,1.405729341,0.6761202696,0.4374025368,0.1524481465,6.164335679
248.0000000000,-0.1174844069,0.9261415257,-0.2978818416,3.711250335,0.9611966903,0.5571243501E-01,-0.7080676219,6.213542539,6.274240612,0.5573372212,-0.7273928122,6.453316470,4.663951206,2.423158397,-1.109129088,1.405729329,0.6761202925,0.4374026082,0.1527985405,6.164334968
249.0000000000,-0.1174844120,0.9261415498,-0.2978818447,3.711246887,0.9611965882,0.5571240256E-01,-0.7080676231,6.213541268,6.274236592,0.5573372257,-0.7273927842,6.453315187,4.663950464,2.423158462,-1.109129088,1.405729317,0.6761203152,0.4374026779,0.1524831809,6.164334257
250.0000000000,-0.1174844172,0.9261415722,-0.2978818479,3.711243448,0.9611964863,0.5571237045E-01,-0.7080676243,6.213540001,6.274232583,0.5573372304,-0.7273927562,6.453313907,4.663949724,2.423158525,-1.109129088,1.405729304,0.6761203376,0.4374027460,0.1522130810,6.164333546
251.0000000000,-0.1174844223,0.9261415930,-0.2978818509,3.711240017,0.9611963846,0.5571233868E-01,-0.7080676255,6.213538739,6.274228584,0.5573372353,-0.7273927282,6.453312630,4.663948988,2.423158587,-1.109129088,1.405729291,0.6761203597,0.4374028124,0.1516735565,6.164332835
252.0000000000,-0.1174844274,0.9261416123,-0.2978818540,3.711236594,0.9611962832,0.5571230723E-01,-0.7080676266,6.213537480,6.274224595,0.5573372404,-0.7273927002,6.453311356,4.663948254,2.423158647,-1.109129088,1.405729277,0.6761203816,0.4374028771,0.1508860989,6.164332124
253.0000000000,-0.1174844325,0.9261416301,-0.2978818570,3.711233180,0.9611961820,0.5571227611E-01,-0.7080676277,6.213536225,6.274220617,0.5573372457,-0.7273926721,6.453310086,4.663947523,2.423158705,-1.109129087,1.405729262,0.6761204032,0.4374029403,0.1499636516,6.164331413
254.0000000000,-0.1174844375,0.9261416463,-0.2978818600,3.711229775,0.9611960811,0.5571224531E-01,-0.7080676289,6.213534975,6.274216650,0.5573372512,-0.7273926441,6.453308819,4.663946796,2.423158762,-1.109129087,1.405729247,0.6761204246,0.4374030019,0.1567696848,6.164330703
255.0000000000,-0.1174844426,0.9261416611,-0.2978818630,3.711226379,0.9611959804,0.5571221486E-01,-0.7080676300,6.213533728,6.274212695,0.5573372569,-0.7273926162,6.453307556,4.663946071,2.423158817,-1.109129087,1.405729231,0.6761204457,0.4374030619,0.1627374887,6.164329993
256.0000000000,-0.1174844476,0.9261416744,-0.2978818659,3.711222991,0.9611958800,0.5571218471E-01,-0.7080676311,6.213532486,6.274208751,0.5573372629,-0.7273925882,6.453306296,4.663945349,2.423158871,-1.109129087,1.405729214,0.6761204666,0.4374031204,0.1656758781,6.164329283
257.0000000000,-0.1174844527,0.9261416863,-0.2978818688,3.711219611,0.9611957798,0.5571215488E-01,-0.7080676322,6.213531247,6.274204816,0.5573372689,-0.7273925603,6.453305040,4.663944629,2.423158923,-1.109129087,1.405729197,0.6761204873,0.4374031774,0.1687254490,6.164328573
258.0000000000,-0.1174844577,0.9261416967,-0.2978818716,3.711216240,0.9611956798,0.5571212536E-01,-0.7080676332,6.213530012,6.274200893,0.5573372752,-0.7273925325,6.453303786,4.663943913,2.423158974,-1.109129087,1.405729179,0.6761205077,0.4374032330,0.1707873156,6.164327863
259.0000000000,-0.1174844627,0.9261417058,-0.2978818745,3.711212878,0.9611955801,0.5571209614E-01,-0.7080676343,6.213528781,6.274196979,0.5573372816,-0.7273925047,6.453302536,4.663943199,2.423159023,-1.109129086,1.405729161,0.6761205279,0.4374032872,0.1711822342,6.164327154
260.0000000000,-0.1174844677,0.9261417135,-0.2978818773,3.711209523,0.9611954806,0.5571206722E-01,-0.7080676354,6.213527554,6.274193075,0.5573372882,-0.7273924770,6.453301289,4.663942488,2.423159071,-1.109129086,1.405729142,0.6761205478,0.4374033399,0.1704468165,6.164326445
261.0000000000,-0.1174844727,0.9261417198,-0.2978818801,3.711206176,0.9611953814,0.5571203860E-01,-0.7080676364,6.213526330,6.274189182,0.5573372950,-0.7273924493,6.453300046,4.663941779,2.423159117,-1.109129086,1.405729123,0.6761205675,0.4374033914,0.1690419654,6.164325736
262.0000000000,-0.1174844776,0.9261417248,-0.2978818828,3.711202838,0.9611952824,0.5571201028E-01,-0.7080676374,6.213525110,6.274185298,0.5573373019,-0.7273924217,6.453298805,4.663941074,2.423159162,-1.109129086,1.405729103,0.6761205870,0.4374034415,0.1718976239,6.164325028
263.0000000000,-0.1174844826,0.9261417285,-0.2978818855,3.711199509,0.9611951836,0.5571198226E-01,-0.7080676384,6.213523895,6.274181427,0.5573373090,-0.7273923942,6.453297568,4.663940371,2.423159206,-1.109129086,1.405729082,0.6761206062,0.4374034903,0.1739458111,6.164324320
264.0000000000,-0.1174844875,0.9261417310,-0.2978818882,3.711196187,0.9611950851,0.5571195452E-01,-0.7080676395,6.213522683,6.274177565,0.5573373162,-0.7273923668,6.453296335,4.663939670,2.423159248,-1.109129086,1.405729061,0.6761206253,0.4374035379,0.1742125951,6.164323613
265.0000000000,-0.1174844925,0.9261417321,-0.2978818909,3.711192874,0.9611949868,0.5571192707E-01,-0.7080676405,6.213521474,6.274173713,0.5573373236,-0.7273923395,6.453295104,4.663938973,2.423159289,-1.109129085,1.405729040,0.6761206441,0.4374035843,0.1732350037,6.164322905
266.0000000000,-0.1174844974,0.9261417320,-0.2978818935,3.711189568,0.9611948887,0.5571189991E-01,-0.7080676414,6.213520269,6.274169871,0.5573373311,-0.7273923123,6.453293877,4.663938277,2.423159328,-1.109129085,1.405729017,0.6761206626,0.4374036296,0.1716029676,6.164322198
267.0000000000,-0.1174845023,0.9261417307,-0.2978818961,3.711186271,0.9611947909,0.5571187302E-01,-0.7080676424,6.213519068,6.274166039,0.5573373387,-0.7273922852,6.453292652,4.663937585,2.423159367,-1.109129085,1.405728995,0.6761206810,0.4374036738,0.1713760205,6.164321492
268.0000000000,-0.1174845072,0.9261417282,-0.2978818987,3.711182982,0.9611946933,0.5571184642E-01,-0.7080676434,6.213517871,6.274162218,0.5573373464,-0.7273922583,6.453291431,4.663936895,2.423159404,-1.109129085,1.405728972,0.6761206991,0.4374037168,0.1707966404,6.164320786
269.0000000000,-0.1174845120,0.9261417245,-0.2978819012,3.711179701,0.9611945960,0.5571182009E-01,-0.7080676443,6.213516677,6.274158407,0.5573373543,-0.7273922314,6.453290214,4.663936207,2.423159440,-1.109129085,1.405728948,0.6761207170,0.4374037589,0.1696217689,6.164320081
270.0000000000,-0.1174845169,0.9261417197,-0.2978819038,3.711176428,0.9611944988,0.5571179402E-01,-0.7080676453,6.213515486,6.274154605,0.5573373623,-0.7273922047,6.453288999,4.663935522,2.423159474,-1.109129084,1.405728924,0.6761207347,0.4374038000,0.1681901056,6.164319375
271.0000000000,-0.1174845218,0.9261417137,-0.2978819063,3.711173163,0.9611944020,0.5571176824E-01,-0.7080676462,6.213514300,6.274150814,0.5573373704,-0.7273921781,6.453287788,4.663934840,2.423159508,-1.109129084,1.405728899,0.6761207522,0.4374038402,0.1681521641,6.164318671
272.0000000000,-0.1174845266,0.9261417066,-0.2978819088,3.711169906,0.9611943053,0.5571174271E-01,-0.7080676471,6.213513117,6.274147032,0.5573373786,-0.7273921517,6.453286579,4.663934160,2.423159540,-1.109129084,1.405728874,0.6761207695,0.4374038795,0.1685450045,6.164317967
273.0000000000,-0.1174845314,0.9261416983,-0.2978819112,3.711166657,0.9611942089,0.5571171745E-01,-0.7080676481,6.213511937,6.274143261,0.5573373869,-0.7273921254,6.453285374,4.663933483,2.423159571,-1.109129084,1.405728848,0.6761207866,0.4374039179,0.1681772829,6.164317263
274.0000000000,-0.1174845362,0.9261416890,-0.2978819136,3.711163416,0.9611941127,0.5571169245E-01,-0.7080676490,6.213510761,6.274139499,0.5573373953,-0.7273920992,6.453284172,4.663932808,2.423159601,-1.109129084,1.405728822,0.6761208034,0.4374039556,0.1672117739,6.164316560
275.0000000000,-0.1174845411,0.9261416786,-0.2978819160,3.711160183,0.9611940167,0.5571166771E-01,-0.7080676499,6.213509589,6.274135748,0.5573374037,-0.7273920732,6.453282973,4.663932136,2.423159630,-1.109129083,1.405728796,0.6761208201,0.4374039925,0.1675707073,6.164315858
276.0000000000,-0.1174845458,0.9261416672,-0.2978819184,3.711156957,0.9611939210,0.5571164322E-01,-0.7080676507,6.213508420,6.274132006,0.5573374123,-0.7273920474,6.453281777,4.663931466,2.423159657,-1.109129083,1.405728769,0.6761208365,0.4374040287,0.1690388164,6.164315156
277.0000000000,-0.1174845506,0.9261416547,-0.2978819208,3.711153739,0.9611938255,0.5571161898E-01,-0.7080676516,6.213507254,6.274128274,0.5573374210,-0.7273920217,6.453280585,4.663930798,2.423159684,-1.109129083,1.405728741,0.6761208528,0.4374040642,0.1695110578,6.164314454
278.0000000000,-0.1174845554,0.9261416412,-0.2978819231,3.711150529,0.9611937302,0.5571159499E-01,-0.7080676525,6.213506092,6.274124552,0.5573374297,-0.7273919962,6.453279395,4.663930133,2.423159709,-1.109129083,1.405728713,0.6761208688,0.4374040991,0.1688935261,6.164313754
279.0000000000,-0.1174845601,0.9261416267,-0.2978819254,3.711147327,0.9611936352,0.5571157125E-01,-0.7080676533,6.213504933,6.274120839,0.5573374385,-0.7273919708,6.453278208,4.663929470,2.423159734,-1.109129083,1.405728685,0.6761208847,0.4374041335,0.1676112163,6.164313053
280.0000000000,-0.1174845649,0.9261416112,-0.2978819277,3.711144133,0.9611935404,0.5571154775E-01,-0.7080676542,6.213503778,6.274117135,0.5573374474,-0.7273919456,6.453277025,4.663928809,2.423159757,-1.109129082,1.405728656,0.6761209004,0.4374041673,0.1660124239,6.164312354
281.0000000000,-0.1174845696,0.9261415947,-0.2978819299,3.711140946,0.9611934458,0.5571152448E-01,-0.7080676550,6.213502626,6.274113442,0.5573374564,-0.7273919206,6.453275845,4.663928151,2.423159780,-1.109129082,1.405728627,0.6761209158,0.4374042007,0.1643390786,6.164311655
